9.457699584114824809e-01,9.039647467096754152e-01,5.423449663552615263e-02,3.779908752783981418e-01,6.375905054309362052e-01,4.998911759531207144e-01,8.497825011538429063e-02,5.318678771735316779e-01,3.059658304269511353e-01,7.857140852869979319e-01,7.628746753732031927e-01,5.208306403616342894e-01,8.369021685473650995e-01,1.926423828144239181e-01,7.729523725618554497e-01,4.676337786036938171e-01,1.211224038932350311e-01,1.224199621121624393e-02,7.450905711839657108e-01,8.617650791390517595e-01
7.755087554675220707e-01,6.116725101292688205e-01,1.901523485127958324e-01,7.050380228663718496e-01,9.056834033029061981e-01,3.178840573960189930e-01,7.995136084772801466e-01,9.307833754854618613e-01,5.403258070344018060e-01,7.655523651648759031e-01,5.318973804305817676e-01,4.279368937240710657e-01,5.208901695840734147e-01,7.825626746337399631e-02,7.238628491572286494e-01,5.050655056943256227e-01,5.008717228012701250e-01,4.631856434497955144e-01,3.953538906925035956e-02,3.872693409090018912e-01
1.111978461730709355e-01,7.598608033746573343e-01,4.758013751123655322e-01,7.035779312495902271e-01,7.276543732025591016e-01,6.882201466737680740e-01,5.700841477151736836e-01,6.757132569208279538e-02,7.572889957463937449e-01,5.924095359601497801e-01,1.436648237886628543e-02,9.708542472996580797e-01,4.261229758483557895e-01,7.458731804068704507e-01,9.139312267966006598e-01,4.355961221751847301e-01,9.299893352868798813e-01,4.614726426021675820e-01,3.851422824104707709e-01,4.387962376136681497e-01
1.796466586753110439e-01,8.908888485053230166e-01,3.602206912938440420e-01,4.183386304432613612e-01,4.554732255562005117e-01,2.634148233033319908e-01,1.150658153847384790e-01,4.937878877948007617e-01,4.596685578412104123e-01,3.326042450736781397e-01,2.417407808711078410e-01,4.402519387083637659e-01,9.284709806491708850e-01,3.229197142935381626e-01,4.336284128433705032e-01,8.957529167624738164e-01,9.566932642896640582e-01,3.801642103753700708e-01,8.387482248190468725e-01,2.246779184978848765e-01
7.839767313173544583e-01,6.214346134171607750e-01,2.862619422901676591e-01,9.345976063744005913e-01,4.603690258529011814e-01,9.197516490833543834e-01,5.201094435905302404e-01,4.174528458803550279e-02,9.321327955074992788e-01,9.924146526061656814e-01,5.769593776965116216e-01,6.566430325203720386e-02,2.449514033673079183e-01,2.739542045823487593e-01,3.089221580845642467e-01,7.050050360120526660e-01,3.963020065389442070e-01,2.559140617429011000e-01,6.574282159452393692e-01,7.567046717769304598e-01
8.482535517487397314e-01,4.607635861858639936e-01,4.897304781571950594e-01,2.231995120324250514e-01,3.955094111849366545e-01,4.834758795621872940e-01,5.728572873094229800e-01,9.747936877885102769e-01,3.135099418675157956e-01,4.175337129911241840e-01,8.323730202214330021e-04,5.169009027424982250e-01,1.195810405851466252e-01,8.951391134588386755e-01,9.025568256607685580e-01,7.069549237323398128e-01,3.108667975430511321e-01,5.293218895947601199e-01,9.108646348520046399e-01,8.661280384522830333e-01
9.407568394943713885e-01,3.112322948973089698e-01,1.849648136943082832e-02,1.046735155915083926e-01,5.310330964959578681e-01,6.123570518857004430e-01,2.235847065404528156e-01,1.973474140867681470e-03,8.500664811817013611e-01,6.661112121498088401e-01,9.696713610913646475e-01,8.272999972297455651e-01,2.315780091589871859e-01,8.475329692217675737e-01,6.756241522148805911e-01,8.761842384436818731e-01,7.351610488701668666e-01,7.727335057686556263e-01,2.736899790175387759e-01,2.988013204767717701e-01
3.476178374021061668e-01,8.500554499756817206e-01,1.613024050416417277e-01,9.579055561012268516e-01,5.863006895126454676e-01,8.559391686414746792e-01,7.824454221807892740e-01,4.246594868825316338e-01,6.811689641092566472e-02,3.000040253322334705e-01,7.222032194827976426e-03,8.585020218938176351e-01,6.198861927170327135e-01,9.446563595828457727e-01,2.867370528503431215e-01,2.381950373090474526e-01,7.640757969445565179e-01,5.131156635020411860e-01,7.633425926174827181e-01,5.733322585119426940e-02
5.847829810048027488e-01,8.097058607975990974e-01,6.202282773027301133e-01,6.192288566643928682e-01,4.425630391343526870e-01,6.483321959887224928e-01,8.033484593836847099e-01,5.248797050739567593e-01,2.162743679249041762e-01,6.200888182209660648e-01,8.642413663103798438e-02,5.895518911285494434e-01,6.705472802379294217e-01,1.565670188069583357e-01,7.546937214572949637e-01,1.279100027404176387e-01,7.106256407727774560e-01,8.084200628341059458e-01,5.131881705044033515e-01,6.313204814106923024e-01
2.375613663189374281e-01,7.019387653900596158e-01,3.624777604591046254e-01,2.282393184679042397e-01,1.306332312344836710e-01,7.291992845877385276e-01,4.038259482945090184e-01,8.755408887321040057e-01,5.947826582503248360e-01,3.607577994512759512e-01,5.260776773985054167e-02,1.845746838734659834e-01,4.707221547566542430e-02,1.664390448572994341e-02,3.451668279765632841e-01,4.593948547799024951e-01,4.342419581320956512e-01,2.949105737339166033e-01,2.129068168048646736e-01,2.726764704760921143e-01
9.931297491744701667e-01,1.907088710926859720e-01,8.032085435381667304e-01,6.566325187440887889e-01,9.103635952306184942e-01,3.454882338794178498e-01,9.741928472778114134e-01,5.274630862299267697e-02,9.454810872062593408e-01,4.399700248966973426e-01,6.401752639985652804e-01,9.615478934580831138e-01,6.173942929612273867e-01,4.658726820802207014e-01,4.881364753024138858e-01,5.092933025766632760e-03,3.611726266432739862e-01,8.546959682159471772e-01,9.573781703998018866e-02,9.814904701637311435e-01
2.436853495265240976e-01,2.872231595076379929e-01,5.165568754029324916e-01,6.630616155867502526e-01,7.232887464489213825e-01,4.103151025052744760e-01,1.649412942272481253e-01,6.821225453464784261e-01,7.464425429618790631e-01,3.823141461884204118e-01,5.990220652312734373e-01,8.390339753296927050e-02,1.137402686012721764e-01,6.112872703037182109e-01,6.403302472283193270e-01,4.605798414934004770e-01,4.885049200625679600e-01,1.335629327919654052e-01,9.909757687750582189e-01,2.439776075596598037e-01
4.928155612577867942e+03,2.853642520964064715e+03,-3.289771838052946578e+02,3.420653042042800735e+03,3.317336523002860531e+02,8.527978912345372009e+03,7.232380420596383374e+03,2.802349011290025373e+03,-2.292144227436377832e+02,-4.457471940121370153e+02,7.698310238481041779e+03,-4.794263516759073696e+02,8.113619227008452071e+03,6.049799663635530123e+03,-9.045680084660979503e+00,-5.743239205343033404e+01,-5.799682436692193477e+01,2.211920840828750443e+03,-1.209113315362685181e+00,8.222582529724310007e+03
1.371442932378867954e+04,7.794965836290206425e+03,-1.184520669931981956e+03,9.528149730812112466e+03,5.877666095028519067e+02,2.376936890927006243e+04,2.011531110764776895e+04,7.727359278086708400e+03,-9.916641018830461007e+02,-1.576614280155380357e+03,2.149489883244258090e+04,-1.670894493888790521e+03,2.266378734128736323e+04,1.687454826486387537e+04,-3.921835678280605748e+02,-4.643947859464085468e+02,-5.091555871856440945e+02,5.898037451745796716e+03,-3.739823369030362983e+02,2.294964745864454380e+04
-4.315474408887031313e+04,-3.434686832876638073e+04,-2.178173950543682076e+04,-3.012096591079050995e+04,-2.631068253078269845e+04,-8.334163862226903439e+04,-7.603144810097328445e+04,-2.905453342849269393e+04,-2.512982746174548447e+04,-2.233380057196733833e+04,-7.348496193763313931e+04,-2.251770222278319488e+04,-7.976995102333667455e+04,-5.535987356549675314e+04,-2.675091807237377725e+04,-2.237777866551235638e+04,-2.597280317342711351e+04,-3.748642991094318859e+04,-2.671048333391311826e+04,-8.114412535698791908e+04
-1.002110971664404642e+05,-8.347645944998312916e+04,-5.797506982890507788e+04,-7.380018240568417241e+04,-6.728430475271114847e+04,-1.684646136468521145e+05,-1.537973565556972171e+05,-7.064698484419002489e+04,-6.708990915364428656e+04,-6.037360591353884956e+04,-1.483426726567175647e+05,-6.065402031188678666e+04,-1.602299032544892980e+05,-1.164692003402704577e+05,-7.143032273165791412e+04,-6.022171771068173257e+04,-6.940561382034928829e+04,-8.840037466509017395e+04,-7.141257017438326147e+04,-1.639919701395513548e+05
3.932398622200562386e+04,-5.427784803650385584e+03,-4.279575635945354588e+04,1.571662100658259442e+04,-5.977197596142035763e+04,1.338174131181538978e+05,1.120287142792139784e+05,-2.252076458610681584e+02,-6.423411372350498277e+04,-6.794533453769155312e+04,1.191914636826404894e+05,-6.660537224331851758e+04,1.404139444886696583e+05,7.531551597226064769e+04,-6.783107974455475050e+04,-5.210226194898162066e+04,-6.734975610512797721e+04,-2.546795265679393196e+04,-7.707194495113112498e+04,1.358552179823422339e+05
2.249638319619687682e+05,1.261101140666681022e+05,-3.337966764775503543e+04,1.600444951305316645e+05,8.385848078649301897e+03,3.368592465826133266e+05,2.893236217348804348e+05,1.319311530057075142e+05,-3.214296611487831251e+04,-4.730334248384016973e+04,3.111515956031635869e+05,-4.986876029442463914e+04,3.332231752975358977e+05,2.518723515163147531e+05,-1.636017619994995766e+04,-2.935615047844677611e+04,-2.107576389653691149e+04,1.095190544437592034e+05,-1.345750286239650450e+04,3.297816155096145812e+05
3.116023874058482470e+05,1.085976852587281901e+05,-2.978615809158132179e+05,1.898978603495669086e+05,-1.664907632288137684e+05,3.378127167807053775e+05,2.209110046188859851e+05,1.346909592335897323e+05,-2.764709070637830882e+05,-3.013526661640729290e+05,2.916789449290356715e+05,-3.116527558673873427e+05,2.918006593185371603e+05,2.989765675171413459e+05,-2.353410138797014952e+05,-2.579226989231859916e+05,-2.425401219584471255e+05,7.703608184871045523e+04,-2.066916547774835490e+05,2.908048377692429349e+05
-3.921587484560914163e+04,-2.254835043156182801e+05,-5.812055375864299713e+05,-1.047784377498646209e+05,-5.326835695314855548e+05,-5.148571530403502984e+05,-6.208094819521534955e+05,-1.831057273184883525e+05,-6.163266960612260737e+05,-6.233558774839114631e+05,-5.161968970908936462e+05,-6.315435981268762844e+05,-5.544635687980968505e+05,-2.413446887294121552e+05,-5.951106675444183638e+05,-5.534997935671467567e+05,-5.918131417356051970e+05,-3.243959091452526627e+05,-5.801728964856072562e+05,-5.714830711144041270e+05
-5.753763833298060345e+05,-6.220073111633739900e+05,-6.050503158137429273e+05,-4.997681937177150394e+05,-7.887234808394126594e+05,-9.051749901694033761e+05,-9.773733572769928724e+05,-5.703644021002782974e+05,-7.632677121333298273e+05,-7.520562075322610326e+05,-9.182453677624253323e+05,-7.462244800855341600e+05,-8.857822570542913163e+05,-7.305622150007894961e+05,-7.990950121519184904e+05,-6.619644278411304113e+05,-7.790048857806541491e+05,-7.802698166818467434e+05,-8.331792466388831381e+05,-9.237969655568962917e+05
-4.413902932615142199e+05,-4.896514978962951573e+05,-3.437354679822083563e+05,-3.668841236611141358e+05,-6.655356070701563731e+05,-1.373119954434825107e+06,-1.400694071320903255e+06,-4.657801810617059236e+05,-5.375161071929218015e+05,-5.316318073600669159e+05,-1.352155334357483778e+06,-5.162574613268302637e+05,-1.306745872730795993e+06,-1.016293481168538448e+06,-6.190376312850094400e+05,-4.193857055481317220e+05,-5.929948660138942068e+05,-7.734307025434547104e+05,-7.057537648878778564e+05,-1.355698245938636595e+06
-1.903809829053761205e+05,-3.222799920000383281e+05,-2.782354125902589294e+05,-1.934592871691570326e+05,-5.330019158466520021e+05,-5.347647422212043311e+05,-6.118080592240674887e+05,-3.012721145525702741e+05,-4.386024371232113335e+05,-4.429303599975018296e+05,-5.731692503246061970e+05,-4.300074852312839357e+05,-4.907271543472371413e+05,-4.968216771238356014e+05,-5.057912942094114842e+05,-3.366556154209764209e+05,-4.853576535811489448e+05,-5.422142017335224664e+05,-5.759706096147703938e+05,-5.265772169134027790e+05
2.925144199659250444e+04,-2.105334320607435657e+05,-3.329862777095912606e+05,-7.542021434468537336e+04,-4.695357213144329144e+05,6.948811591949460562e+05,5.223776833752472885e+05,-1.810389691858866718e+05,-4.480049179568690015e+05,-4.531114421902206377e+05,5.538839723297900055e+05,-4.480137578549502068e+05,6.810711628547746222e+05,2.423704622830934240e+05,-4.884767711394457729e+05,-3.664913113405510085e+05,-4.719610118075062055e+05,-3.287083776836692123e+05,-5.185067948406148935e+05,6.709075290423019323e+05
-8.525640233000478474e+04,-2.785694935079571442e+05,-1.740277694017064932e+05,-1.452872473960182979e+05,-5.183095028838652070e+05,-3.915815689557896694e+05,-4.642887557833925821e+05,-2.641996390831355820e+05,-3.685764956266302033e+05,-3.585889596498619649e+05,-4.117916341975644464e+05,-3.451973067897593137e+05,-3.386035427597613889e+05,-3.406861597239463590e+05,-4.704153979285357636e+05,-2.586358264769939706e+05,-4.386744324496024055e+05,-5.583930360916322097e+05,-5.556578272989147808e+05,-3.712051855234584655e+05
-2.774548344028808788e+04,-1.819406397314507049e+05,-8.586973411149952153e+04,-6.530476565356616629e+04,-3.902293707810883061e+05,-5.565863861199917737e+05,-6.013052466968692606e+05,-1.814257442060741887e+05,-2.352556879290555662e+05,-2.312148929421479697e+05,-5.469648620809691492e+05,-2.190321736871209869e+05,-5.004157852752614999e+05,-3.776859948080410832e+05,-3.268869054952049628e+05,-1.417609719239900878e+05,-2.952010442462001229e+05,-4.489729066799373250e+05,-4.142408047955553629e+05,-5.340045630794705357e+05
1.102079357074464642e+05,-1.847757762623227791e+03,-3.495190100075661030e+04,6.234646028156945977e+04,-1.529790468767518760e+05,-1.264179367858520127e+05,-1.650680314637060801e+05,-4.672505445981414596e+03,-9.595951507811011106e+04,-1.043186526396703121e+05,-1.298575952251364652e+05,-9.845900846982513031e+04,-1.009230089803531591e+05,-6.282393846389782266e+04,-1.276954876859744400e+05,-4.862383759567124071e+04,-1.165777550195787189e+05,-1.366072301767993777e+05,-1.702604171423715889e+05,-1.184608927797159704e+05
1.316789533180262661e+05,3.204437242237477767e+04,-1.008202588890133193e+05,7.504508551388783962e+04,-8.105323347063403344e+04,4.200277818160224706e+05,3.581242165985601023e+05,4.294933541848979075e+04,-1.087087462440429808e+05,-1.190802536593105469e+05,3.773748953768608044e+05,-1.202243467474857753e+05,4.084405813449852285e+05,2.781360944267607993e+05,-9.831126762832113309e+04,-9.111524722917278996e+04,-9.941984653614013223e+04,7.696835834014840657e+03,-1.023050853847521357e+05,4.059388673486018088e+05
6.557753255809936672e+04,-5.527615368278180540e+03,-1.041165297811433411e+05,3.055978716379923935e+04,-9.977329557175323134e+04,1.177657552561531775e+05,8.012519655264134053e+04,2.473187321214652911e+03,-1.185345008713387942e+05,-1.240181935017671494e+05,9.934836730089483899e+04,-1.246878907148671278e+05,1.095169072471382824e+05,1.014966889548633771e+05,-1.144885960684346501e+05,-9.826268422519776504e+04,-1.139567372085031093e+05,-4.415516539922588709e+04,-1.189343962396476418e+05,1.065609687236919272e+05
-3.820811247846433980e+04,-3.458659515197606379e+04,-2.106212936978968355e+04,-2.445042899495935853e+04,-5.223196930415055976e+04,-3.712973277441135724e+05,-3.533654816826054594e+05,-3.556987623709336913e+04,-3.906109765949958091e+04,-3.934229157945363113e+04,-3.423596162637389498e+05,-3.733513570910270937e+04,-3.585247257727266988e+05,-2.070423438459358586e+05,-4.689410733792933752e+04,-2.710517145669169622e+04,-4.473954261601394683e+04,-7.327831346849186230e+04,-5.780612643802614184e+04,-3.654204943355928408e+05
-2.814881276739431632e+04,-2.459159734497797399e+04,-1.902531333961824566e+04,-2.137694547147326375e+04,-3.015471360225984245e+04,-1.784532206829079369e+05,-1.716359717170756776e+05,-2.481558802383932561e+04,-2.622787355333831147e+04,-2.579938151802788707e+04,-1.664061721935208479e+05,-2.509433749482384155e+04,-1.747656486765155569e+05,-1.064718572000231070e+05,-2.939657757493932877e+04,-2.104668798686877926e+04,-2.861193761731877021e+04,-3.982447101601384202e+04,-3.314212705116903817e+04,-1.777343336249394924e+05
1.392240881382204134e+04,8.249509102269425057e+03,6.080865516307871985e+02,9.425522618816856266e+03,2.366426717244300107e+03,1.060031591958046192e+04,9.384243219777601553e+03,8.015062136601942257e+03,1.128423536373049956e+03,5.676665800505429615e+01,1.033553544148661604e+04,4.864081062854597803e+01,1.015608672846306217e+04,1.018801886844709043e+04,1.503809631904333855e+03,1.589578052661024913e+03,1.221174089923275460e+03,6.774449208734870808e+03,1.650012145853292395e+03,9.927778836961888373e+03
1.922169719827726553e-02,5.763930364995870637e-01,9.399885022708882598e-01,4.028218299772388100e-01,9.537967796219311012e-01,8.818095430563424042e-01,1.770151316138975917e-01,5.158224162843249028e-01,4.481271404695280625e-01,7.025526168712433739e-01,6.275702344095785978e-01,8.223519495187469053e-01,3.298465517595041696e-01,6.117357640633055427e-01,6.047581419639392886e-01,9.917818484955684966e-01,5.510053714885910781e-01,6.532957968858962294e-01,1.715311080816778189e-01,7.922734037639167504e-01
3.180237416938740402e-01,3.717797831411231435e-01,4.479703392802817374e-01,7.540530506957935364e-01,2.913570195029420162e-01,3.998819260145048959e-01,8.809279863436791924e-02,9.672748937404126446e-01,3.692370078141206102e-01,9.876006161847511455e-01,2.576279108063674883e-01,5.044121237204512997e-02,7.233843744503561934e-01,3.362046412794539307e-02,3.345221388257373363e-01,5.680051371529213355e-01,6.369615457637877176e-01,1.608943428062595826e-01,5.492345068576613976e-01,1.500695544011592109e-01
1.656541901908165082e-01,1.905569299084624024e-01,3.859016436046974752e-01,8.845762952577819194e-01,5.830281130268796241e-01,1.986024188022184056e-02,4.849205403729367481e-01,1.515651009514270564e-01,2.412060790872063709e-01,3.351487293211899976e-01,1.794320919016917371e-01,7.991123797639420046e-01,2.744662687131869117e-01,4.406562333443795332e-01,7.110234480553569991e-01,3.568608616148776225e-01,9.720936902838166471e-01,8.177640112704849251e-01,6.985531140693477248e-01,8.112856200290086139e-02
5.701381995143139925e-03,9.882997832888266165e-01,6.007855140656773729e-01,9.720646484554049671e-01,1.029404230407299226e-01,8.113149321637213029e-01,2.207893403364964424e-01,1.766987698422056718e-01,1.412351793285548940e-01,5.377042034833533490e-01,4.806188386500498400e-02,8.348276031922911011e-01,8.588732997671993941e-01,6.448745639968953558e-01,6.481567834496596570e-01,6.058342227672572911e-01,2.790762688208057174e-01,8.050204933657678641e-02,8.334992529443100429e-01,4.648550663988667564e-01
1.658703593103117990e-01,7.527774135929240495e-01,2.862088425633602107e-02,2.369057129252423177e-01,6.551205413279708178e-01,8.613317984427115714e-02,7.426251701994227572e-01,6.722359371810107120e-01,5.478764823683311969e-01,5.159743759165503763e-01,4.571040649934045019e-01,8.899210262543301164e-01,4.247020254647797532e-01,5.876649418120239998e-01,3.579916855603727521e-01,5.310765065884492930e-02,6.897073597772114262e-01,8.166233796090414110e-01,1.006269454484738368e-01,3.507848854987261067e-01
